Dateiname	Sprachtyp	Level	URL	Verfasser_in 	Datum	Herausgeber_in	Überprüfung	Siegel	URL_Standard	Dateiname_Standard	Verfasser_in_Standard	Lizenz	Korpus	Textsorte	Herausgeber_in_anno	Kommentar_Textsorte
p_962_plain	Einfach	NA	https://kurier.at/einfache-sprache/weissdorn-wirksames-mittel-gegen-herzschwaeche/400141820	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/gesund/weissdorn-ist-arzneipflanze-des-jahres-2019/400133255	p_962_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_966_easy	Leicht	NA	http://www.einfach-teilhaben.de/DE/LS/Finanz_Leistungen/Reha/reha_node.html	NA	2018	Bundesministerium für Arbeit und Soziales	NA	NA	http://www.einfach-teilhaben.de/DE/StdS/Finanz_Leistungen/Reha/reha_node.html	p_966_standard	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_968_easy	Leicht	NA	http://www.einfach-teilhaben.de/DE/LS/Ausb_Arbeit/Soziale_Leistungen/leistungen_bei_beduerftigkeitg_node.html	NA	2018	Bundesministerium für Arbeit und Soziales	NA	NA	http://www.einfach-teilhaben.de/DE/StdS/Ausb_Arbeit/Soziale_Leistungen/leistungen_bei_beduerftigkeit_node.html	p_968_standard	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_969_easy	Leicht	NA	http://www.einfach-teilhaben.de/DE/LS/Bauen_Wohnen/Bauen_Umbauen/bauen_umbauen_node.html	NA	2018	Bundesministerium für Arbeit und Soziales	NA	NA	http://www.einfach-teilhaben.de/DE/StdS/Bauen_Wohnen/Bauen_Umbauen/bauen_umbauen_node.html	p_969_standard	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_970_easy	Leicht	NA	http://www.einfach-teilhaben.de/DE/LS/Gesundh_Pflege/Reha/reha_node.html	NA	2018	Bundesministerium für Arbeit und Soziales	NA	NA	http://www.einfach-teilhaben.de/DE/StdS/Gesundh_Pflege/Reha/reha_node.html	p_970_standard	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_971_plain	Einfach	NA	https://kurier.at/einfache-sprache/schauspieler-bill-cosby-zu-gefaengnis-strafe-verurteilt/400131239	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/chronik/welt/bill-cosby-tritt-seine-haftstrafe-an/400128611	p_971_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_973_plain	Einfach	NA	https://kurier.at/einfache-sprache/kalender-ueber-frauen-mit-der-krankheit-krebs/400075712	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/chronik/burgenland/herzensprojekt-krebskranke-frauen-im-portraet/400067915	p_973_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_974_plain	Einfach	NA	https://kurier.at/einfache-sprache/oesterreichischer-handel-sucht-lehrlinge-ueber-internet-aktion/400145972	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/wirtschaft/handel-bemueht-sich-mit-neuer-werbekampagne-um-lehrlinge/400143539	p_974_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_975_plain	Einfach	NA	https://kurier.at/einfache-sprache/ehemaliger-profi-sportler-bekommt-keinen-handy-vertrag-wegen-krebs/400142720	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/leben/ex-spitzensportler-wird-handyvertrag-wegen-krebs-verwehrt/400140806	p_975_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_976_plain	Einfach	NA	https://kurier.at/einfache-sprache/jede-2-baby-meeres-schildkroete-hat-plastik-im-koerper/400122575	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/wissen/jede-zweite-baby-meeresschildkroete-hat-plastik-im-magen/400120448	p_976_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_977_easy	Leicht	NA	http://rechtleicht.at/?p=514	NA	2017	Bundesministerium für Bildung	NA	NA	http://rechtleicht.at/?p=514	p_977_standard	NA	CC BY-NC 4.0	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_978_easy	Leicht	NA	http://rechtleicht.at/?p=382	NA	2017	Bundesministerium für Bildung	NA	NA	http://rechtleicht.at/?p=382	p_978_standard	NA	CC BY-NC 4.0	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_979_plain	Einfach	NA	https://kurier.at/einfache-sprache/stadt-wien-sagt-nein-zu-kaefig-eiern/400141790	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/chronik/wien/stadt-wien-sagt-kaefigeiern-den-kampf-an/400139816	p_979_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_980_easy	Leicht	NA	http://www.einfach-teilhaben.de/DE/LS/Mobilitaet/Barrierefrei_reisen/barrierefrei_reisen_node.html	NA	2018	Bundesministerium für Arbeit und Soziales	NA	NA	http://www.einfach-teilhaben.de/DE/StdS/Mobilitaet/Barrierefrei_reisen/barrierefrei_reisen_node.html	p_980_standard	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_981_easy	Leicht	NA	http://rechtleicht.at/?p=392	NA	2017	Bundesministerium für Bildung	NA	NA	http://rechtleicht.at/?p=392	p_981_standard	NA	CC BY-NC 4.0	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_982_plain	Einfach	NA	https://kurier.at/einfache-sprache/indonesien-grosse-not-durch-erdbeben-tsunami-und-vulkan-ausbruch/400137404	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/chronik/welt/katastrophe-auf-katastrophe-sulawesi-im-unglueck/400135652	p_982_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_983_easy	Leicht	NA	http://rechtleicht.at/?p=513	NA	2017	Bundesministerium für Bildung	NA	NA	http://rechtleicht.at/?p=513	p_983_standard	NA	CC BY-NC 4.0	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_984_plain	Einfach	NA	https://kurier.at/einfache-sprache/barbie-hersteller-will-das-selbstvertrauen-von-jungen-maedchen-staerken/400141898	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/leben/barbie-hersteller-will-jungen-maedchen-mehr-selbstvertrauen-geben/400141295	p_984_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_985_easy	Leicht	NA	http://rechtleicht.at/?p=390	Selbstvertreterinnen und Selbstvertreter mit Lernschwierigkeiten aus dem Kompetenz-Zentrum der Jugend am Werk Begleitung von Menschen mit Behinderung GmbH	2017	Bundesministerium für Bildung	NA	NA	http://rechtleicht.at/?p=390	p_985_standard	NA	CC BY-NC 4.0	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_986_plain	Einfach	NA	https://kurier.at/einfache-sprache/wie-frauen-sich-taeglich-vor-sexueller-belaestigung-schuetzen/400139654	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/leben/was-frauen-taeglich-machen-um-sich-vor-uebergriffen-zu-schuetzen/400136333	p_986_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_987_plain	Einfach	NA	https://kurier.at/einfache-sprache/ratten-koennen-menschen-mit-hepatitis-e-anstecken/400135427	Inklusive Lehrredaktion	2018	Kurier	NA	NA	https://kurier.at/wissen/hongkong-weltweit-erster-fall-von-ratten-hepatitis-e-beim-menschen/400133027	p_987_standard	NA	CC BY-NC 4.0	WebCorpus	Nachrichten	Zeitungsverlag	NA
p_988_easy	Leicht	NA	http://www.einfach-teilhaben.de/DE/LS/Finanz_Leistungen/Steuer/steuer_node.html	NA	2018	Bundesministerium für Arbeit und Soziales	NA	NA	http://www.einfach-teilhaben.de/DE/StdS/Finanz_Leistungen/Steuer/steuer_node.html	p_988_standard	NA	CC BY-NC	WebCorpus	Fachexterne Kommunikation	Bundesregierung/Bundesbehörde	NA
p_1235_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5495125/	Belinda Grasnick und Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/!5490712/	p_1235_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1236_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang!5527228/	Belinda Grasnick	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Mit-Behinderung-an-den-Syntheziser/!5518344/	p_1236_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1237_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5492072/	Juliane Fiegler und Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Neurechte-Verlage-auf-der-Buchmesse/!5487664/	p_1237_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1238_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5504919/	Juliane Fiegler, Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Protestaktion-gegen-Muell/!5500702/	p_1238_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1239_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5532612/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Seiteneinstieg-in-der-Schule/!5525909/	p_1239_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1240_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5486636/	Christine Stöckel und Belinda Grasnick	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Umweltbelastung-Antibiotika-Resistenzen/!5480696/	p_1240_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1241_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5488693/	Christine Stöckel und Juliane Fiegler	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Weitere-Anzeigen-wegen-Paragraf-219a/!5484017/	p_1241_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1242_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5495118/	Christine Stöckel, Belinda Grasnick	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	http://www.taz.de/Wie-ein-Leben-ohne-Facebook-gelingt/!5493064/	p_1242_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1243_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5481861/	Belinda Grasnick und Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://www.taz.de/!5477850/	p_1243_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1244_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang!5498501/	Juliane Fiegler und Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://www.taz.de/Kommentar-Zuckerhaltige-Lebensmittel/!5493968/	p_1244_standard	NA	CC BY-NC	LeiKo-core	Nachrichten	Zeitungsverlag	NA
p_1245_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5478566/	Christine Stöckel und Juliane Fiegler	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Kolumne-Psycho/!5457614/	p_1245_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1246_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5481856/	Christine Stöckel und Belinda Grasnick	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Gewalt-gegen-Frauen-mit-Behinderungen/!5467464/	p_1246_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1247_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5485232/	Belinda Grasnick und Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Der-Koalitionsvertrag-im-Ueberblick/!5480714/	p_1247_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1248_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5488695/	Juliane Fiegler und Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Kolumne-Macht/!5484370/	p_1248_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1249_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5492163/	Christine Stöckel und Juliane Fiegler	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Kinder--und-Jugendarzt-ueber-Masern/!5490194/	p_1249_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1253_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5507107/	Belinda Grasnick	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Inklusion-in-den-Medien/!5506376/	p_1253_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1256_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5513657/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Gruppe-F-Deutschland--Mexiko/!5513664/	p_1256_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1257_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5514977/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Homophobe-Rufe-von-Mexiko-Fans/!5514051/	p_1257_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1258_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5515332/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Gruppe-F-Deutschland--Schweden/!5515316/	p_1258_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1259_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5515472/	Belinda Grasnick	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Gruppe-F-letzter-Spieltag/!5516706/	p_1259_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1260_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5516787/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Nachspielzeit-Pro--Contra/!5515541/	p_1260_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1261_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5519090/	Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Sexualisierte-Gewalt-im-Fussball/!5514251/	p_1261_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1262_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5521725/	Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Halbfinale-Frankreich--Belgien/!5521698/	p_1262_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1263_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5521882/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Generationswechsel-im-Fussball/!5515706/	p_1263_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1264_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5521900/	Christine Stöckel	NA 	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Halbfinale-Kroatien--England/!5521861/	p_1264_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1270_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5532345/	Christine Stöckel	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/15-jaehrige-Aktivistin-aus-Schweden/!5528023/	p_1270_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1273_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5539099/	taz leicht	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Die-Pille-fuer-den-Mann/!5525508/	p_1273_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1274_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5547400/	taz leicht	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Schwerbehinderten-Vertretung-in-Bremen/!5543751/	p_1274_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1275_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5549311/	taz leicht	2018	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/100-Jahre-Novemberrevolution/!5546700/	p_1275_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1276_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5585793/	taz leicht	2019	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/UN-Behindertenrechtskonvention/!5579449/	p_1276_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1277_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5590875/	taz leicht	2019	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Wahlzulassung-fuer-Betreute/!5588713/	p_1277_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1278_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5592510/	taz leicht	2019	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/!5589309/	p_1278_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1279_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5597599/	taz leicht	2019	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Neutrale-EU-Klimabilanz-2050/!5592058/	p_1279_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1280_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5617312/	taz leicht	2019	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Migrantisches-Leben-in-Dresden/!5613086/	p_1280_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1281_easy	Leicht	NA	http://www.taz.de/Leichte-Sprache--Lang/!5621822/	taz leicht	2019	taz	capito Berlin, Büro für barrierefreie Information	NA	https://taz.de/Mit-MigrantInnen-auf-Jobsuche/!5613660/	p_1281_standard	NA	CC BY-NC	LeiKo-extended	Nachrichten	Zeitungsverlag	NA
p_1398_easy	Leicht	NA	https://www.stadt-koeln.de/leben-in-koeln/soziales/eltern-geld#	NA	NA	Stadt Köln 	NA	NA	https://www.stadt-koeln.de/service/produkt/elterngeld-1	p_1398_standard	NA	CC BY-NC	Geasy	Fachexterne Kommunikation	Sonstige Behörde	NA
p_1399_easy	Leicht	NA	https://www.stadt-koeln.de/leben-in-koeln/soziales/persoenliches-budget-von-der-stadt-koeln	NA	NA	Stadt Köln	NA	NA	https://www.stadt-koeln.de/service/produkt/persoenliches-budget-fuer-leistungen-der-stadt-koeln	p_1399_standard	NA	CC BY-NC	Geasy	Fachexterne Kommunikation	Sonstige Behörde	NA
